,short_name,similarity_score
7517,J. Russell,0.66431594
4236,F. Balmont,0.66431594
6595,N. Feldhahn,0.66431594
4411,B. van Polen,0.66431594
4909,D. Ulvestad,0.66431594
3503,J. Worrall,0.66431594
5766,D. Guthrie,0.6643004
5810,J. Goossens,0.6640524
251,Willian José,0.66363513
1185,Luiz Phellype,0.66363513
2839,H. Özmert,0.66363513
1764,M. Loum,0.66363513
3742,K. Lafferty,0.66363513
2236,R. Glatzel,0.66363513
2976,V. Hernández,0.6635247
1926,S. Sinclair,0.6635247
5443,R. Naranjo,0.6633651
6855,B. Roche,0.6633651
7,V. van Dijk,0.6630395
6230,N. Boogaard,0.66292626
4350,D. Schmidt,0.66292626
360,Luiz Gustavo,0.66292626
1525,A. Ring,0.66292626
7456,D. Pender,0.66292626
1226,G. dos Santos,0.6628944
1659,J. Fuenzalida,0.66259015
3697,R. Kurzawa,0.6620859
1392,S. Schrijvers,0.6620859
2765,A. Mühling,0.6620859
5114,O. Nor Afkan,0.6607243
3246,Susaeta,0.6607243
2822,M. Suttner,0.6607243
149,T. Alexander-Arnold,0.6607243
6245,B. Webster,0.66066355
2721,O. Lewicki,0.66066355
1347,S. Tonali,0.66052246
43,H. Son,0.65977037
2498,E. Pavez,0.65967476
154,C. Tolisso,0.65967476
3642,A. Kara,0.65967476
1504,André Ramalho,0.65967476
1387,R. Oudin,0.6596348
3569,A. Boljević,0.6591844
1476,K. Möhwald,0.6584051
150,L. Jović,0.65797496
4036,L. Lamprou,0.65797496
4660,Juan Cámara,0.65797496
2810,B. Sagna,0.6575784
4584,M. Schwäbe,0.6572462
3290,Zeng Cheng,0.6567783
1567,Sergio,0.6567783
6526,M. Jeannin,0.6567783
7331,Yang Qipeng,0.6567783
6203,C. Doyle,0.6567783
444,Diego López,0.6567783
1021,Douglas,0.6567783
5229,J. Clarke-Harris,0.65671206
4439,A. Sadiku,0.65671206
3004,J. Jones,0.65671206
2408,Nélson Oliveira,0.65671206
6574,C. Davies,0.65671206
3545,D. Avdijaj,0.65671206
3580,Jorge Pombo,0.65671206
1251,S. Terodde,0.6563668
3167,J. Arias,0.6563668
2098,Hélton Celanova,0.6563668
2852,M. Martins,0.6563668
2859,M. Škoda,0.6563668
2985,B. Pelé,0.65624934
1076,S. Luna,0.65624934
855,Everticinho,0.65624934
1288,A. Mooy,0.65599376
6559,S. MacLean,0.6559899
3368,N. Đurđić,0.6559899
4235,Yuri,0.6559899
127,E. Džeko,0.6559899
2528,Édundo Oliveira,0.65529007
2155,U. Račić,0.65529007
6478,C. Missilou,0.65529007
2169,J. Kenny,0.65529007
762,R. Bertrand,0.65529007
6483,A. Stewart,0.65529007
5621,S. Gregersen,0.65529007
2576,S. Posch,0.65529007
4702,Tano Bonnin,0.65529007
2187,F. Barba,0.65529007
5722,T. Naylor,0.65529007
5630,M. Hamdy,0.65529007
2208,J. Góralski,0.65529007
732,C. Kabasele,0.65529007
5638,C. Mancilla,0.65529007
552,F. Grillitsch,0.65529007
5650,J. Hendry,0.65529007
5835,D. Jaković,0.65529007
357,Fernando,0.65529007
565,S. Mustafi,0.65529007
6628,B. Kantarovski,0.65529007
5675,M. Hofmann,0.65529007
2140,T. Fosu-Mensah,0.65529007
5525,R. Ledson,0.65529007
2524,Ailton Valpaços,0.65529007
6119,R. Janicki,0.65529007
5307,S. Schuppan,0.65529007
6760,S. Mmaee,0.65529007
6617,R. Vikstøl,0.65529007
896,K. Laimer,0.65529007
5365,A. Al Khaibari,0.65529007
7543,D. Gorman,0.65529007
6473,V. Henry,0.65529007
779,P. Diop,0.65529007
3104,J. Zimmer,0.65529007
2237,M. Siopis,0.65529007
4944,A. Calello,0.65529007
2447,Luna,0.65529007
4948,M. Matras,0.65529007
4951,Éverton Luiz,0.65529007
4952,W. Bakhashwain,0.65529007
6924,M. Abusabaan,0.65529007
3159,Afonso Figueiredo,0.65529007
6673,Y. Hamza,0.65529007
3155,A. Pantic,0.65529007
1031,T. Rincón,0.65529007
6607,G. Deegan,0.65529007
7378,R. Sammut,0.65529007
2295,A. Mina,0.65529007
5933,M. Akbaş,0.65529007
1933,P. Hetemaj,0.65529007
6903,F. Burmeister,0.65529007
5923,M. El Makrini,0.65529007
2741,M. Zimmermann,0.65529007
6102,M. Parra,0.65529007
5369,M. Davidson,0.65529007
7390,J. Jones,0.65529007
5042,O. Skipp,0.65529007
2036,M. Bakalorz,0.65529007
2933,N. Höfler,0.65529007
3208,S. Holmén,0.65529007
2688,G. Celis,0.65529007
5541,Y. Hurtado,0.65529007
6815,J. Gordon,0.65529007
4670,M. Rossmann,0.65529007
5628,S. N'Guessan,0.65529007
4666,F. Gino,0.65529007
3320,G. Belaud,0.65529007
4642,D. Wydra,0.65529007
6805,M. Ovenstad,0.65529007
4870,D. Maroh,0.65529007
1150,C. Taylor,0.65529007
6051,L. Kinsella,0.65529007
3233,A. Turan,0.65529007
6987,T. Isherwood,0.65529007
6042,Hu Jinghang,0.65529007
4759,A. Papadopoulos,0.65529007
4732,J. Nolan,0.65529007
1154,R. Khedira,0.65529007
3224,Ângelo Neto,0.65529007
1822,T. Mings,0.65529007
4675,J. Jeggo,0.65529007
4866,Javi Castellano,0.65529007
4646,J. Pelupessy,0.65529007
2331,J. Mikel,0.65529007
1146,N. Araújo,0.65529007
3367,J. McClean,0.65529007
6215,R. Griffiths,0.65529007
6077,J. Palacios,0.65529007
1145,D. Reyes,0.65529007
4932,B. Romo,0.65529007
7343,J. Hunt,0.65529007
1143,M. Nakamba,0.65529007
3214,F. Mussis,0.65529007
5966,F. Downes,0.65529007
574,M. Sakho,0.65529007
6465,D. Bohl,0.65529007
6232,N. Bishop,0.65529007
1155,D. Kohr,0.65529007
254,Gabriel Paulista,0.65529007
1835,Y. Ayoub,0.65529007
1164,Pablo Santos,0.65529007
5502,J. Sands,0.65529007
2837,M. Iturra,0.65529007
692,W. Barrios,0.65529007
410,A. Mandi,0.65529007
804,J. Baumgartlinger,0.65529007
5450,S. Nilsen,0.65529007
835,Z. Feddal,0.65529007
831,Álvaro,0.65529007
2809,P. Bardsley,0.65529007
683,G. Dzhikiya,0.65529007
5472,M. Bagayoko,0.65529007
701,K. Rekik,0.65529007
2368,R. Řezník,0.65529007
5501,T. Jaques,0.65529007
2781,B. Planić,0.65529007
520,T. Kehrer,0.65529007
5777,J. Horn,0.65529007
6218,G. Liddle,0.65529007
6186,S. Ağçay,0.65529007
2622,C. Doukouré,0.65529007
6410,L. Selahi,0.65529007
4685,L. Bijker,0.65529007
3296,Y. Benalouane,0.65529007
7345,A. Al Nashi,0.65529007
7563,J. Haak,0.65529007
4877,M. Gaus,0.65529007
613,Yuri Berchiche,0.65529007
3373,A. Abrashi,0.65529007
475,M. Musacchio,0.65529007
7088,S. Wiseman,0.65529007
3483,K. Mavropanos,0.65529007
